genes,logFC,logCPM,LR,PValue,FDR,bnumber
chbF,-0.14563131131636,3.73044076850748,0.307499861777421,0.579218437582931,0.801931463542002,b1734
chbG,-0.307812586097777,4.69901236192242,2.55005470980901,0.110290436053009,0.296142285257512,b1733
chbR,-0.399716449526365,3.49847275838644,2.61477023225717,0.105872859104823,0.287950175361292,b1735
cheA,-0.101179351568177,8.82352616829594,0.128742780077999,0.719739145357666,0.881370818339358,b1888
cheB,-0.183367991679966,5.86006486061243,0.54090131217777,0.462059433346791,0.718888578034867,b1883
cheR,-0.057873195090073,6.00092703373177,0.037929714024699,0.845584342401844,0.944177552955937,b1884
cheW,0.0414201067636471,7.83076656414622,0.0228173419753546,0.879933037616474,0.960918025149318,b1887
cheY,-0.336833996900495,6.29303330086386,2.06084662465787,0.151126184291221,0.361414169409626,b1882
cheZ,-0.279262177447745,6.84701825941823,1.79301189874184,0.180559623367732,0.409745088703989,b1881
chiA,-0.218905710590493,5.58274696037754,1.41678639495031,0.233933071713712,0.485982172550034,b3338
chpA,-0.155207147166013,4.68036208283265,0.663640679441871,0.415277581267727,0.677335299658351,b2782
chpB,0.0220742620234761,3.7182382307556,0.010021462412561,0.920259175972914,0.976400655959694,b4225
chpR,-0.227714833236799,4.52447645414012,1.10600578391849,0.292951853445706,0.560055738670121,b2783
chpS,-0.00800301180097806,3.08839403305197,0.000643527148966427,0.979761565283793,1,b4224
cirA,3.77666510046326,7.16452835914814,92.8693218771105,5.58637614227091e-22,1.23099788563613e-20,b2155
citA,-0.129976052437641,4.93791076102231,0.361299178525758,0.547785588901498,0.7813361817918,b0619
citB,-0.631719236073529,4.39263939436687,8.80887905322655,0.00299768143762724,0.0162446500992623,b0620
citC,-0.0330373970239511,2.28278147422141,0.00355547825939162,0.952452051670239,0.993426359150603,b0618
citD,-0.428011693352576,0.535275831950109,0.384351934571454,0.535283307991063,0.775614353843826,b0617
citE,-0.680104460367752,2.26321444733276,2.53171776438497,0.111578689867697,0.298026197611988,b0616
citF,-0.657556910075075,2.45760409440939,1.47001500967167,0.22534332552876,0.474113346922854,b0615
citG,-0.412116313509185,1.99136811639653,0.895082597880594,0.34410367844956,0.60795983889741,b0613
citT,-0.276652009024808,2.93251809375963,0.75305956424241,0.385509280129753,0.646858811530847,b0612
citX,0.270010714787207,1.27751702025079,0.279098796959995,0.597292506305984,0.815588471304314,b0614
clcA,-0.29818209796727,6.37015838399106,2.89372175394725,0.0889252845946213,0.25689434268582,b0155
clcB,-1.29426214170997,4.74551002508314,42.6351100691704,6.59646578652031e-11,9.31050187319648e-10,b1592
cld,0.322043951132417,8.86588214769112,2.5120634707449,0.112977912274736,0.300035787807313,b2027
clpA,0.67099796156405,10.0220305905959,8.45130118095176,0.00364782364269984,0.0192839049116532,b0882
clpB,0.0134430566307697,10.742252698302,0.00340619503316475,0.953459791508602,0.994203968982533,b2592
clpP,-0.116948644841915,8.51956399460556,0.400720016486652,0.526717644507002,0.769827224823206,b0437
clpS,0.0428335226596855,6.86791234873304,0.030559156374097,0.861227536383714,0.950599441678813,b0881
clpX,0.116174636040045,9.81364897748499,0.317744986132155,0.572965987544039,0.796985539517779,b0438
cls,-0.0957176880709437,7.91599865509404,0.280554364623042,0.596338096578769,0.814542770121349,b1249
cmk,0.605085951040758,7.70834441705318,5.72819830397748,0.0166946020968358,0.0717452601554565,b0910
cmr,0.6528144183767,4.31928151670182,10.5495906102187,0.00116213824900565,0.00681966725197747,b0842
cmtA,0.0458123439622381,2.50413175074475,0.0101287765863924,0.919834795087015,0.976400655959694,b2933
cmtB,0.276090016808109,1.04467769950434,0.181298941915313,0.670259318724893,0.856717963176329,b2934
coaA,-0.0305393067822984,5.82128950796076,0.0262013776920025,0.871409490735458,0.956446655778003,b3974
coaD,0.301211030331677,4.31653948718515,2.40693806619824,0.120798437286994,0.31147967202539,b3634
coaE,0.13178709078962,5.73811213140879,0.419279958076523,0.517296549989451,0.763617643865929,b0103
cobB,-0.711448998437402,6.62612256769838,14.5720976200949,0.000134897286292628,0.000921869271357372,b1120
cobC,-0.0185407611122756,4.1493989904635,0.00793910665700981,0.929001114398649,0.980057599679474,b0638
cobS,0.07643085355617,3.97947586917759,0.122966164356057,0.725839448455884,0.883483933081545,b1992
cobT,-0.0801524703440796,4.94742580454034,0.182709413777194,0.669055078771547,0.856513475243181,b1991
cobU,-0.273270166510534,3.85856225228522,1.39663395569355,0.237287970122011,0.48988850045744,b1993
codA,0.414932974393809,8.03483659840023,1.21130017441887,0.271074778469543,0.534111299365856,b0337
codB,1.22692826739128,7.05977090663093,5.849715713406,0.0155795678084218,0.0681054183851963,b0336
cof,0.162689916414726,3.59353564291417,0.491499716794867,0.483259076814534,0.73695445380765,b0446
copA,1.14839690752499,9.57163048431393,8.52510967901965,0.00350279640317678,0.0186312532824144,b0484
corA,0.695495430004699,6.83124417605279,8.66834843958194,0.00323784502737542,0.0173933490960627,b3816
cpdA,-0.0971494019711267,7.55307777324633,0.25976590334092,0.610281027935556,0.824323971158177,b3032
cpdB,-0.313258719591924,5.8063686729168,2.79397046612257,0.0946195219562447,0.267799289206436,b4213
cpsB,-0.270585045836196,2.78644351670134,0.454427035238876,0.500240088889456,0.750031290449392,b2049
cpsG,0.547870861731924,2.7969253571151,2.52571004324435,0.112004354047366,0.298583781589278,b2048
cpxA,-0.175698346524194,7.62660722628176,0.89058740888231,0.345318175321095,0.608498245292457,b3911
cpxP,1.1653552927909,7.98668920038468,26.691359566272,2.38686474436484e-07,2.40861421282984e-06,b4484
cpxR,0.0689944523815275,7.25850696574221,0.162287436850832,0.687059201952509,0.866143810050463,b3912
crcA,-0.65625572120149,3.51128318541703,6.82337041980857,0.00899726115065554,0.0430811207424404,b0622
crcB,0.0848433048956564,4.92194100089895,0.225496857645438,0.634883132495493,0.840349448129953,b0624
creA,-0.188741540409792,5.54256210752005,0.741103657005395,0.389307566654142,0.650452371520014,b4397
creB,-0.231964052347051,4.80266419817946,1.29600914720778,0.254943487554926,0.511727554227758,b4398
creC,-0.103335331594422,4.59194299772035,0.295824680230059,0.586511889392988,0.807763026239897,b4399
creD,-0.140673645773557,3.30356369115162,0.181717922256571,0.669901023239515,0.856513475243181,b4400
crl,2.60633942509775,7.94681568804438,144.277967953514,3.08899863609713e-33,1.02626039302335e-31,b0240
crp,0.390374923114505,9.14935372089801,4.02569464569961,0.0448121621049396,0.156068421546714,b3357
crr,-0.871126881828252,9.59703967485815,14.8113324549068,0.000118819339960686,0.000825049404003544,b2417
csdA,-0.124456850839341,6.72794338643048,0.558289349688493,0.454950311815059,0.712499702508418,b2810
csdA,-0.124456850839341,6.72794338643048,0.558289349688493,0.454950311815059,0.712499702508418,b3162
csgA,-0.0189776237166529,3.34484067165808,0.00561183965122991,0.940284559322613,0.986419483049397,b1042
csgB,-0.205351403350004,1.88565614796722,0.24448257134447,0.620987146784784,0.831151066909772,b1041
csgC,-0.382324279852848,2.05327425947664,0.855366029080335,0.355038732985543,0.616966714950462,b1043
csgD,0.612168456345476,3.60201145756046,2.49119065096667,0.114485084851309,0.301250851993607,b1040
csgE,0.69564990525406,2.1258485779037,2.43840773425708,0.118396351188162,0.307488779784529,b1039
csgF,0.831922609184207,1.8897996890159,3.05435906278003,0.0805207584995005,0.241338761942639,b1038
csgG,-0.0296098390833835,3.71708306345946,0.0151152000164556,0.902151530274884,0.971016840465801,b1037
csiE,0.121838707176372,5.13980849888922,0.373319623050706,0.541200326286492,0.779148069743786,b2535
csiR,0.281759858586739,5.53039582917756,1.77916537202216,0.18225184734892,0.41168709660041,b2664
cspA,-0.653462400544464,8.30553275231161,1.81751544616061,0.177609304836273,0.405226934806056,b3556
cspB,-0.311383636184714,5.7567553622933,1.64583969362587,0.199526118198838,0.436994576318855,b1557
cspC,-0.455574083855849,3.90107345347483,2.15248938030404,0.142338938694981,0.346931081390307,b1823
cspD,-0.316730001573435,7.31213829402235,1.6952980816659,0.192904035262438,0.428796978022887,b0880
cspE,-0.271250227937353,9.68982552078204,0.792428878798113,0.373366694946631,0.63337421660428,b0623
cspF,0.162860310283158,2.92019375325677,0.163407293885127,0.686038682844299,0.865109801811541,b1558
cspG,-0.55122017156433,2.8260193992108,1.91395368034684,0.166524738045817,0.38792898792874,b0990
cspH,0.110535463067683,1.00353746202001,0.0336122428928842,0.854534059645707,0.947440372884162,b0989
cspH,0.110535463067683,1.00353746202001,0.0336122428928842,0.854534059645707,0.947440372884162,b0880
cspI,-0.150648215249016,1.22755223413935,0.0774995065493647,0.780715043012982,0.914754334285248,b1552
cspI,-0.150648215249016,1.22755223413935,0.0774995065493647,0.780715043012982,0.914754334285248,b0990
csrA,0.031222205980557,8.47173158643328,0.0211726348126504,0.884309645936059,0.962653155208154,b2696
cstA,1.84103683646518,6.18958657006405,96.5045281141125,8.90399632731024e-23,2.02401895461331e-21,b0598
cueO,1.82124105625572,6.77574910722583,20.8771510956518,4.89701264820593e-06,4.24702763606454e-05,b0123
cueR,-0.586595619624152,6.9898411690076,10.0334151040281,0.0015372575862002,0.00884076633128982,b0487
cusA,0.644386440412079,4.81421078686237,2.99122821424193,0.0837166499764227,0.24799191443633,b0575
cusB,2.18446113651036,4.74121427769605,27.2631704585231,1.77561506734495e-07,1.83028197514626e-06,b0574
cusC,3.59067017418625,6.16030545273221,46.0174165667168,1.1720636620565e-11,1.71598066319391e-10,b0572
cusF,2.35499508345483,4.4521988334385,22.3252456096466,2.30160822618166e-06,2.0623746740412e-05,b0573
cusR,0.888482821086458,4.88434681223933,14.5584728421947,0.000135876256478569,0.000925630207777505,b0571
cusS,0.512976216604558,5.03327618513686,7.52032730019784,0.00610065945477434,0.0307812478798719,b0570
cutA,-0.0753641846625488,5.64164611137716,0.101412323786096,0.750141328257676,0.893063327670695,b4137
cutC,0.109612173311263,6.55431080137366,0.259736624640748,0.61030115492196,0.824323971158177,b1874
cvpA,0.375385670377229,7.07050433139092,1.37385497552135,0.241150648275016,0.494788432256435,b2313
cvrA,-0.0950129880933969,6.14915962706652,0.277693525668965,0.598216961951602,0.815819090201758,b1191
cyaA,-0.117041346079364,9.98783321422368,0.364409685927384,0.546067350059691,0.781126584208992,b3806
cyaY,-0.128213715536413,4.82961048481535,0.39704957115159,0.528616928329995,0.770795581855925,b3807
cybB,0.738859729533547,5.81110267098753,12.4945259699622,0.00040814618088465,0.0025659146364495,b1418
cycA,0.417739373903815,7.17605957940531,5.7932304054291,0.0160879999272196,0.0696233183223059,b4208
cydA,-0.280258207855486,9.53686490736959,2.07815162514126,0.149421018364329,0.358221532434531,b0733
cydB,-0.409567467406799,9.28031559635451,3.49637759289254,0.0615032181520551,0.198085308873025,b0734
cydC,0.184970146955321,6.65829412691887,1.23134031768796,0.267146536475553,0.529754770908132,b0886
cydD,0.105586369155861,6.25780245879285,0.271358472523416,0.602421949910979,0.818967705906679,b0887
cynR,-0.28046666585121,3.88155139513275,1.69311080093159,0.193191404274765,0.428994177410135,b0338
cynS,-0.113259105177835,2.60306508176002,0.113468111840243,0.73622976700589,0.888342120975646,b0340
cynT,-0.232010315319373,2.92455023837883,0.634784699404403,0.425605667145846,0.687431143007819,b0339
cynX,0.119560312755343,3.06090898887792,0.135906553434809,0.712384849577158,0.878893448572924,b0341
cyoA,7.24562483853676,9.87265910953223,457.281901658992,1.8767230122769e-101,4.05278334501196e-98,b0432
cyoB,6.86089249399451,10.1822896726122,352.162285030303,1.43309668103168e-78,5.15795380447985e-76,b0431
cyoC,6.13276469783525,8.09858985392659,401.700457340331,2.34838017352531e-89,2.02853079389116e-86,b0430
cyoD,5.95909560699854,7.59591833047536,329.174006070048,1.45442258823426e-73,2.41601967637838e-71,b0429
cyoE,5.36819327192067,8.31384232072651,400.217819837492,4.93762432883252e-89,3.55426657937128e-86,b0428
cysA,0.939524867543185,9.99020479974562,20.6757951222866,5.43993433411407e-06,4.68029410140213e-05,b2422
cysB,1.57543947692487,8.4006830719347,52.3164987581354,4.72388939695344e-13,7.36551563373354e-12,b1275
cysC,1.11166651074367,7.99194491001122,34.673771207362,3.89848906209097e-09,4.83838340780773e-08,b2750
cysD,1.05128426321538,10.139765231596,21.8279781495616,2.98219693160685e-06,2.63936650565778e-05,b2752
cysE,0.386869606531745,7.45941026991488,4.4674634914376,0.0345462401917688,0.127744187832405,b3607
cysG,-0.542959249659382,6.47517699422955,10.8052107943439,0.00101214799859769,0.00599652565973034,b3368
cysH,0.896319217555921,9.85869037322054,20.2006942728204,6.97276245229742e-06,5.83631027741716e-05,b2762
cysI,0.865289606306177,11.086867646348,18.8119537239824,1.44260140059802e-05,0.000113904852818699,b2763
cysJ,0.832946828742485,10.9921040323202,17.0966047301175,3.55257588769188e-05,0.000264720240504898,b2764
cysK,0.521261204895337,13.1081407737576,6.75014739101266,0.00937399405660331,0.044686843631865,b2414
cysM,0.674815198902786,9.15539278387573,12.0032033813407,0.000531091845451087,0.00329566908118282,b2421
cysN,1.0909837238496,10.5207760124952,29.1092682891098,6.84089360219381e-08,7.33146885058935e-07,b2751
cysP,0.871959947299954,9.88819818323111,17.7458543389291,2.524670555555e-05,0.00019129916016565,b2425
cysQ,0.306133665722176,6.08966011263238,1.90254102472496,0.167794173105768,0.389834875548042,b4214
cysS,0.181876754780162,7.62548090060607,0.974775179393546,0.323492143408972,0.585076452003078,b0526
cysT,0.411271569373994,5.85733418564533,2.05372050801361,0.151834754811577,0.362782151220474,b2424
cysU,0.904010022151595,8.33026761653777,24.0076147027004,9.59554565767725e-07,8.9317158826526e-06,b2424
cysW,0.947645910719318,8.62146150943093,24.3881666750207,7.87509383527053e-07,7.44256679967909e-06,b2423
cysZ,0.435060157487701,5.45784888642566,3.85642995134171,0.0495556676430929,0.168528290197258,b2414
cysZ,0.435060157487701,5.45784888642566,3.85642995134171,0.0495556676430929,0.168528290197258,b2413
cytR,-0.620416392704014,5.86479686785283,12.5037955180105,0.0004061260924245,0.00255693672475425,b3934
dacA,-0.104648015373401,7.99252690217204,0.230719388234607,0.630990925284601,0.838022695665496,b0632
dacB,0.0695549938870964,6.03096962805395,0.148048197462351,0.700407592170007,0.873448873241014,b3182
dacC,0.327947504168135,7.79204506805783,2.80424055787495,0.0940153539598164,0.266788642412909,b0839
dacD,-0.169935566707265,4.30848223554279,0.443489107379261,0.505443201561436,0.752761788808221,b2010
dadA,3.92623286992182,8.81282619193439,217.174417228618,3.73880647879075e-49,2.21204180573935e-47,b1189
dadX,3.82883605338337,8.03033414967774,235.71943608893,3.37360243586127e-53,2.38862113450571e-51,b1190
dam,-0.0175139580016664,6.44882906448961,0.0105427280808081,0.918218703322934,0.976313781302745,b3387
damX,-0.144683437776593,9.02699335811036,0.519668582942387,0.470983089308993,0.725455050900692,b3388
dapA,-0.235428911408479,9.27804678605801,1.53379933893631,0.215543126117531,0.460856812723573,b2478
dapB,-0.282793470770686,6.95443045164101,1.77824423204973,0.182365072504817,0.41172752124846,b0031
dapD,-0.054223575089185,8.81142951074948,0.0859027467200297,0.769452058031025,0.90675673632633,b0166
dapE,0.0969696274638724,6.5466559836769,0.178846018712457,0.672366835060097,0.858416622694369,b2472
dapF,0.00789150756112944,7.19917949546621,0.00221581648664415,0.962455476766604,0.995795451276253,b3809
dbpA,0.639213914441134,5.40056303054969,10.0401383880978,0.00153165696412342,0.0088203019040654,b1343
dcd,-0.183015634582093,7.34696754255861,0.809968964836848,0.368129426407207,0.629434280543439,b2065
dcm,-0.0329641103577902,7.16530511586296,0.0354332754301545,0.850690645743594,0.946191689552377,b1961
dcp,0.0956440266977679,8.1688120067899,0.192104430674766,0.661170859417451,0.852926207235356,b1538
dcrB,0.344090159884106,7.03386383391373,3.28976669601268,0.0697129271790495,0.216455882448825,b3472
dctA,0.474466559113011,4.62148565868074,6.38090852541768,0.0115354367521956,0.0526962628420478,b3528
dcuA,-0.931691566759553,6.47672897612829,26.0947633940448,3.25064431056147e-07,3.23491538647811e-06,b4138
dcuB,-2.63652469773115,5.49008643459442,65.5611043363635,5.63397811896349e-16,1.00550212792576e-14,b4123
dcuC,-2.78611708629744,5.60667752097834,134.223803427937,4.88111755929058e-31,1.44394155743671e-29,b0621
dcuD,-0.198319897113097,3.22763508891384,0.269838498840941,0.603440129190462,0.820093743855759,b3227
dcuR,-0.483568450547956,5.58180613647756,6.79778090629031,0.00912712446830369,0.0435580669376836,b4124
dcuS,-0.18367835188267,5.8542683195744,0.986856360841531,0.320511923028623,0.583192974793233,b4125
ddg,-0.453143593967138,4.58207190253235,2.47095936161233,0.115967122836637,0.304209416133267,b2378
ddlA,-0.546448244891645,8.20006331983509,8.2065560926497,0.00417392973793714,0.0218511545916976,b0381
